Data,Cidade,Unidade Hospitalar,Total Leitos Adulto Clínico, Total Leitos Adulto Clínico Ocupados,Total Leitos Adulto Clínico Livre,Total Leitos Adulto UTI,Total Leitos Adulto UTI Ocupados,Total Leitos Adulto UTI Livre,Total Leitos Pediatrico Clinico,Total Leitos Pediatrico Clinico Ocupados,Total Leitos Pediatrico Clinico Livre,Total Leitos Pediatrico UTI,Total Leitos Pediatrico UTI Ocupados,Total Leitos Pediatrico UTI Livre
22/01/2021 10:45:28,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,7,1,0,0,0,0,0,0,0,0,0,
22/01/2021 10:48:47,Jaru,Hospital Municipal Sandoval de Araújo Dantas,9,5,4,6,6,0,0,0,0,0,0,0,
22/01/2021 11:43:12,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
22/01/2021 08:41:40,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
22/01/2021 11:14:09,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
22/01/2021 09:04:43,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
22/01/2021 08:52:12,Porto Velho,Hospital de Campanha,71,64,7,27,27,0,0,0,0,0,0,0,
22/01/2021 09:25:54,Porto Velho,Hospital de Campanha Zona Leste,12,10,2,12,12,0,0,0,0,0,0,0,
22/01/2021 11:07:07,Porto Velho,Cemetron,36,19,17,18,18,0,0,0,0,0,0,0,
22/01/2021 08:09:47,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,2,7,1,1,0,0,0,0,0,0,0,
22/01/2021 09:25:41,Porto Velho,Hospital Regional de Extrema - HRE,5,2,3,0,0,0,0,0,0,0,0,0,
22/01/2021 09:45:50,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,3,15,7,0,7,
22/01/2021 10:51:56,Cacoal,Hospital Regional de Cacoal – HRC,18,15,3,28,28,1,1,0,1,1,0,1,
22/01/2021 11:13:49,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,15,15,0,1,1,0,0,0,0,0,0,0,
22/01/2021 11:18:05,Buritis,Hospital Regional de Buritis – HRB,15,8,7,0,0,0,1,0,1,0,0,0,
22/01/2021 11:21:20,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,18,18,0,3,3,2,0,0,0,2,0,2,
23/01/2021 08:05:20,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,20,4,20,17,0,0,0,0,0,0,0,
23/01/2021 10:23:45,Ariquemes,Hospital Municipal de Ariquemes - HMA,16,16,0,0,0,0,0,0,0,0,0,0,
23/01/2021 10:26:05,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,24,0,0,0,0,0,0,0,
23/01/2021 10:28:40,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
23/01/2021 11:17:52,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,7,1,0,0,0,0,0,0,0,0,0,
23/01/2021 11:20:20,Jaru,Hospital Municipal Sandoval de Araújo Dantas,9,3,6,7,7,0,0,0,0,0,0,0,
23/01/2021 11:58:35,Ji-Paraná,Hospital Municipal de Ji-Paraná,51,47,16,10,10,0,2,0,2,0,0,0,
23/01/2021 09:03:10,Porto Velho,Hospital de Campanha Zona Leste,12,9,3,16,16,0,0,0,0,0,0,0,
23/01/2021 08:35:04,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
23/01/2021 09:48:42,Porto Velho,Hospital de Campanha,71,57,14,27,27,0,0,0,0,0,0,0,
23/01/2021 09:23:47,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
23/01/2021 09:23:54,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
23/01/2021 10:28:18,Porto Velho,Cemetron,36,19,17,18,18,0,0,0,0,0,0,0,
23/01/2021 08:54:43,Porto Velho,Hospital Regional de Extrema - HRE,5,2,3,0,0,0,0,0,0,0,0,0,
23/01/2021 09:18:18,Buritis,Hospital Regional de Buritis – HRB,15,9,6,0,0,0,1,0,0,0,0,0,
23/01/2021 09:23:29,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,2,7,1,1,0,0,0,0,0,0,0,
23/01/2021 09:52:01,Cacoal,Hospital Regional de Cacoal – HRC,18,15,3,28,28,1,1,0,1,1,0,1,
23/01/2021 09:53:06,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,5,13,7,0,7,
23/01/2021 10:04:10,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,17,17,0,1,1,0,0,0,0,0,0,0,
23/01/2021 10:44:53,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,5,5,0,3,3,2,0,0,0,2,0,2,
24/01/2021 09:26:18,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,20,4,20,18,0,0,0,0,0,0,0,
24/01/2021 10:04:17,Ariquemes,Hospital Municipal de Ariquemes - HMA,19,19,0,0,0,0,0,0,0,0,0,0,
24/01/2021 10:08:41,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,25,0,0,0,0,0,0,0,
24/01/2021 10:10:32,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
24/01/2021 11:24:19,Jaru,Hospital Municipal Sandoval de Araújo Dantas,9,5,4,7,6,0,0,0,0,0,0,0,
24/01/2021 11:27:48,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,5,3,0,0,0,0,0,0,0,0,0,
24/01/2021 12:52:49,Ji-Paraná,Hospital Municipal de Ji-Paraná,51,46,5,10,10,0,2,0,2,0,0,0,
24/01/2021 09:11:43,Porto Velho,Hospital de Campanha,71,55,16,27,27,0,0,0,0,0,0,0,
24/01/2021 09:27:32,Jaru,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
24/01/2021 09:44:04,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
24/01/2021 09:58:50,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
24/01/2021 10:07:53,Porto Velho,Cemetron,36,23,13,18,18,0,0,0,0,0,0,0,
24/01/2021 10:21:40,Porto Velho,Hospital de Campanha Zona Leste,15,12,3,25,25,0,0,0,0,0,0,0,
24/01/2021 09:06:44,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,5,3,2,4,4,2,0,0,0,2,0,2,
24/01/2021 09:12:01,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,5,4,1,1,0,0,0,0,0,0,0,
24/01/2021 09:20:29,Cacoal,Hospital Regional de Cacoal – HRC,18,15,3,28,28,1,1,0,1,1,0,1,
24/01/2021 09:34:58,Porto Velho,Hospital Regional de Extrema - HRE,5,5,0,0,0,0,0,0,0,0,0,0,
24/01/2021 10:04:54,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,4,14,7,0,7,
24/01/2021 10:18:44,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,15,15,0,4,4,0,0,0,0,0,0,0,
24/01/2021 11:32:26,Buritis,Hospital Regional de Buritis – HRB,15,9,6,0,0,0,1,0,1,0,0,0,
25/01/2021 07:32:34,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,19,5,20,16,0,0,0,0,0,0,0,
25/01/2021 07:48:37,Ariquemes,Hospital Municipal de Ariquemes - HMA,14,14,0,0,0,0,0,0,0,0,0,0,
25/01/2021 10:22:38,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,25,0,0,0,0,0,0,0,
25/01/2021 10:22:54,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,4,4,0,0,0,0,0,0,0,0,0,
25/01/2021 10:25:06,Jaru,Hospital Municipal Sandoval de Araújo Dantas,9,4,5,7,7,0,0,0,0,0,0,0,
25/01/2021 11:17:41,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
25/01/2021 11:45:52,Ji-Paraná,Hospital Municipal de Ji-Paraná,49,39,10,10,10,0,2,0,2,0,0,0,
25/01/2021 07:56:29,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,0,1,6,6,0,0,0,0,0,0,0,
25/01/2021 08:52:47,Porto Velho,Hospital de Campanha,71,59,12,27,27,0,0,0,0,0,0,0,
25/01/2021 09:26:31,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
25/01/2021 09:00:02,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
25/01/2021 10:18:18,Porto Velho,Cemetron,36,26,10,18,18,0,0,0,0,0,0,0,
25/01/2021 11:20:15,Porto Velho,Hospital de Campanha Zona Leste,20,13,7,20,18,0,0,0,0,0,0,0,
25/01/2021 08:08:53,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,5,13,7,0,7,
25/01/2021 09:11:28,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,5,4,1,0,0,0,0,0,0,0,0,
25/01/2021 09:16:31,Buritis,Hospital Regional de Buritis – HRB,15,9,6,0,0,0,1,0,1,0,0,0,
25/01/2021 09:32:41,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,11,11,0,5,5,2,0,0,0,2,0,2,
25/01/2021 09:47:50,Porto Velho,Hospital Regional de Extrema - HRE,5,5,0,0,0,0,0,0,0,0,0,0,
25/01/2021 10:00:32,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,16,16,0,2,2,0,0,0,0,0,0,0,
25/01/2021 11:35:11,Cacoal,Hospital Regional de Cacoal – HRC,14,14,0,28,28,1,1,0,1,1,0,1,
26/01/2021 07:26:57,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,19,5,20,13,0,0,0,0,0,0,0,
26/01/2021 08:19:41,Ariquemes,Hospital Municipal de Ariquemes - HMA,17,17,0,0,0,0,0,0,0,0,0,0,
26/01/2021 09:27:48,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,24,0,0,0,0,0,0,0,
26/01/2021 10:02:47,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,7,1,0,0,0,0,0,0,0,0,0,
26/01/2021 10:08:47,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,7,3,7,7,0,0,0,0,0,0,0,
26/01/2021 10:42:51,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,1,4,0,0,0,
26/01/2021 10:52:29,Ji-Paraná,Hospital Municipal de Ji-Paraná,52,40,12,10,10,0,2,0,2,0,0,0,
26/01/2021 11:44:36,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
26/01/2021 08:52:51,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
26/01/2021 09:23:33,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
26/01/2021 09:41:04,Porto Velho,Hospital de Campanha,71,50,21,27,27,0,0,0,0,0,0,0,
26/01/2021 09:52:59,Porto Velho,Hospital de Campanha Zona Leste,20,15,5,20,20,0,0,0,0,0,0,0,
26/01/2021 10:57:36,Porto Velho,Cemetron,36,21,15,18,18,0,0,0,0,0,0,0,
26/01/2021 08:36:47,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,3,15,7,0,7,
26/01/2021 09:01:13,Porto Velho,Hospital Regional de Extrema - HRE,5,4,1,0,0,0,0,0,0,0,0,0,
26/01/2021 10:29:12,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,8,1,1,1,0,0,0,0,0,0,0,
26/01/2021 10:34:07,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,15,15,0,4,4,0,0,0,0,0,0,0,
26/01/2021 11:01:34,Cacoal,Hospital Regional de Cacoal – HRC,18,12,6,28,28,1,1,0,1,1,0,1,
26/01/2021 11:02:45,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,7,7,0,3,3,2,0,0,0,2,0,2,
27/01/2021 08:31:33,Ariquemes,Hospital Municipal de Ariquemes - HMA,15,15,0,0,0,0,0,0,0,0,0,0,
27/01/2021 09:48:46,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,25,0,0,0,0,0,0,0,
27/01/2021 09:55:39,Jaru,Hospital Municipal Sandoval de Araújo Dantas,8,6,2,0,0,0,0,0,0,0,0,0,
27/01/2021 10:05:03,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,15,9,20,15,0,0,0,0,0,0,0,
27/01/2021 10:05:58,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,7,3,6,6,0,0,0,0,0,0,0,
27/01/2021 10:39:52,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,1,4,0,0,0,
27/01/2021 11:00:20,Ji-Paraná,Hospital Municipal de Ji-Paraná,52,40,12,10,10,0,0,0,0,0,0,0,
27/01/2021 09:52:16,Porto Velho,Hospital de Campanha Zona Leste,23,10,13,30,30,0,0,0,0,0,0,0,
27/01/2021 10:08:07,Porto Velho,Hospital de Campanha,71,43,28,27,27,0,0,0,0,0,0,0,
27/01/2021 09:59:12,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
27/01/2021 10:14:01,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
27/01/2021 10:52:45,Porto Velho,Cemetron,36,20,16,18,18,0,0,0,0,0,0,0,
27/01/2021 09:45:50,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
27/01/2021 08:36:22,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,6,18,3,15,7,1,6,
27/01/2021 08:47:12,Porto Velho,Hospital Regional de Extrema - HRE,5,4,1,0,0,0,0,0,0,0,0,0,
27/01/2021 09:07:56,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,9,9,0,4,4,2,0,0,0,2,0,2,
27/01/2021 09:09:45,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,8,1,1,1,0,0,0,0,0,0,0,
27/01/2021 09:30:51,Cacoal,Hospital Regional de Cacoal – HRC,18,9,9,28,28,1,1,0,1,1,0,1,
27/01/2021 09:52:52,Buritis,Hospital Regional de Buritis – HRB,15,9,6,0,0,0,1,0,1,0,2,0,
27/01/2021 10:19:11,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,11,10,1,3,3,0,0,0,0,0,0,0,
28/01/2021 09:01:09,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,14,10,20,14,0,0,0,0,0,0,0,
28/01/2021 10:22:26,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,5,3,0,0,0,0,0,0,0,0,0,
28/01/2021 10:24:09,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,5,5,5,4,0,0,0,0,0,0,0,
28/01/2021 10:26:16,Ariquemes,Hospital Municipal de Ariquemes - HMA,14,14,0,0,0,0,0,0,0,0,0,0,
28/01/2021 10:29:16,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,23,0,0,0,0,0,0,0,
28/01/2021 10:30:47,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,2,3,0,0,0,
28/01/2021 10:44:29,Ji-Paraná,Hospital Municipal de Ji-Paraná,52,40,12,10,10,0,2,0,2,0,0,0,
28/01/2021 09:12:46,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
28/01/2021 09:19:58,Porto Velho,Hospital de Campanha,71,32,39,28,28,0,0,0,0,0,0,0,
28/01/2021 09:37:56,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,0,1,6,6,0,0,0,0,0,0,0,
28/01/2021 10:11:08,Porto Velho,Hospital de Campanha Zona Leste,23,23,0,30,30,0,0,0,0,0,0,0,
28/01/2021 11:02:12,Porto Velho,Cemetron,36,24,12,18,18,0,0,0,0,0,0,0,
28/01/2021 08:27:45,Porto Velho,Samar,0,0,0,33,33,0,0,0,0,0,0,0,
28/01/2021 08:45:04,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,5,18,6,12,7,2,5,
28/01/2021 09:58:32,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,13,12,1,2,2,0,0,0,0,0,0,0,
28/01/2021 10:45:48,Cacoal,Hospital Regional de Cacoal – HRC,18,14,4,28,28,1,1,0,1,1,0,1,
28/01/2021 10:59:43,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,10,10,0,4,4,0,0,0,0,2,2,0,
28/01/2021 11:10:55,Porto Velho,Hospital Regional de Extrema - HRE,5,4,1,0,0,0,0,0,0,0,0,0,
28/01/2021 11:58:22,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,4,5,1,1,0,0,0,0,0,0,0,
28/01/2021 12:41:53,Buritis,Hospital Regional de Buritis – HRB,15,8,7,0,0,0,1,0,1,0,0,0,
29/01/2021 08:22:30,Ariquemes,Hospital Municipal de Ariquemes - HMA,15,15,0,0,0,0,0,0,0,0,0,0,
29/01/2021 09:35:33,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,14,10,20,15,0,0,0,0,0,0,0,
29/01/2021 10:06:09,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,21,0,0,0,0,0,0,0,
29/01/2021 10:09:23,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,4,4,0,0,0,0,0,0,0,0,0,
29/01/2021 10:17:00,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,5,5,5,4,0,0,0,0,0,0,0,
29/01/2021 11:04:19,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,4,1,0,0,0,
29/01/2021 12:02:32,Ji-Paraná,Hospital Municipal de Ji-Paraná,52,41,11,10,10,0,2,0,0,0,0,0,
29/01/2021 09:02:48,Porto Velho,Hospital de Campanha,71,29,42,28,28,0,0,0,0,0,0,0,
29/01/2021 08:42:11,Porto Velho,Samar,0,0,0,43,43,0,0,0,0,0,0,0,
29/01/2021 09:25:11,Porto Velho,Cemetron,36,27,9,18,18,0,0,0,0,0,0,0,
29/01/2021 11:20:51,Porto Velho,Hospital de Campanha Zona Leste,23,23,0,30,30,0,0,0,0,0,0,0,
29/01/2021 11:44:57,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
29/01/2021 08:13:37,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,0,1,6,6,0,0,0,0,0,0,0,
29/01/2021 09:03:24,Porto Velho,Hospital Regional de Extrema - HRE,5,2,3,0,0,0,0,0,0,0,0,0,
29/01/2021 09:06:54,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,3,6,1,0,0,0,0,0,0,0,0,
29/01/2021 09:31:51,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,6,18,7,11,7,1,6,
29/01/2021 09:47:10,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,5,4,1,3,3,2,0,0,0,2,0,2,
29/01/2021 10:15:59,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,12,12,0,0,0,0,0,0,0,0,0,0,
29/01/2021 10:18:58,Buritis,Hospital Regional de Buritis – HRB,15,8,7,0,0,0,1,0,1,0,0,0,
29/01/2021 10:55:24,Cacoal,Hospital Regional de Cacoal – HRC,18,15,3,28,28,1,1,0,1,1,0,1,
30/01/2021 07:45:59,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,13,11,20,16,0,0,0,0,0,0,0,
30/01/2021 10:48:32,Ariquemes,Hospital Municipal de Ariquemes - HMA,14,12,2,0,0,0,0,0,0,0,0,0,
30/01/2021 10:51:50,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,22,0,0,0,0,0,0,0,
30/01/2021 10:54:59,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
30/01/2021 11:56:22,Jaru,Centro de Atendimento a COVID-19 de Jaru,5,5,0,0,0,0,0,0,0,0,0,0,
30/01/2021 12:03:04,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,5,5,7,6,0,0,0,0,0,0,0,
30/01/2021 13:29:18,Ji-Paraná,Hospital Municipal de Ji-Paraná,54,40,14,8,8,0,2,0,2,0,0,0,
30/01/2021 08:47:50,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,0,1,6,6,0,0,0,0,0,0,0,
30/01/2021 08:59:38,Porto Velho,Samar,0,0,0,43,43,0,0,0,0,0,0,0,
30/01/2021 10:24:51,Porto Velho,Cemetron,36,30,6,18,18,0,0,0,0,0,0,0,
30/01/2021 10:46:49,Porto Velho,Hospital de Campanha Zona Leste,23,23,0,30,30,0,0,0,0,0,0,0,
30/01/2021 11:09:54,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
30/01/2021 09:09:11,Porto Velho,Hospital de Campanha,71,38,33,28,28,0,0,0,0,0,0,0,
30/01/2021 09:12:48,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,3,6,1,0,0,0,0,0,0,0,0,
30/01/2021 09:40:06,Porto Velho,Hospital Regional de Extrema - HRE,5,1,4,0,0,0,0,0,0,0,0,0,
30/01/2021 09:46:51,Buritis,Hospital Regional de Buritis – HRB,15,8,7,0,0,0,1,0,1,0,0,0,
30/01/2021 09:48:01,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,2,2,0,0,0,0,0,0,0,0,0,0,
30/01/2021 10:08:31,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,9,9,0,5,5,2,0,0,0,2,0,2,
30/01/2021 10:31:15,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,5,13,7,0,7,
30/01/2021 10:40:43,Cacoal,Hospital Regional de Cacoal – HRC,18,15,3,28,28,1,1,0,1,1,0,1,
31/01/2021 09:39:36,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,15,9,20,17,0,0,0,0,0,0,0,
31/01/2021 10:35:15,Ariquemes,Hospital Municipal de Ariquemes - HMA,15,15,0,0,0,0,0,0,0,0,0,0,
31/01/2021 10:37:10,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,20,0,0,0,0,0,0,0,
31/01/2021 10:38:21,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,0,5,0,0,0,
31/01/2021 11:15:48,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,5,5,7,6,0,0,0,0,0,0,0,
31/01/2021 11:17:24,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,5,3,0,0,0,0,0,0,0,0,0,
31/01/2021 13:03:17,Ji-Paraná,Hospital Municipal de Ji-Paraná,54,34,20,10,7,0,2,0,2,0,0,0,
31/01/2021 11:12:43,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
31/01/2021 09:13:54,Porto Velho,Hospital de Campanha,71,36,35,28,28,0,0,0,0,0,0,0,
31/01/2021 10:08:42,Porto Velho,Hospital de Campanha Zona Leste,23,23,0,30,30,0,0,0,0,0,0,0,
31/01/2021 09:03:11,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
31/01/2021 09:54:04,Porto Velho,Cemetron,36,30,6,18,18,0,0,0,0,0,0,0,
31/01/2021 10:23:01,Porto Velho,Samar,0,0,0,43,43,0,0,0,0,0,0,0,
31/01/2021 08:34:26,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,4,5,1,0,0,0,0,0,0,0,0,
31/01/2021 09:37:27,Porto Velho,Hospital Regional de Extrema - HRE,5,3,2,0,0,0,0,0,0,0,0,0,
31/01/2021 09:53:40,Buritis,Hospital Regional de Buritis – HRB,15,9,6,0,0,0,1,0,1,0,0,0,
31/01/2021 10:04:21,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,0,0,0,0,0,0,0,0,0,0,0,0,
31/01/2021 10:10:46,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,5,2,3,3,3,2,0,0,0,2,0,2,
31/01/2021 11:02:42,Cacoal,Hospital Regional de Cacoal – HRC,18,16,2,28,28,1,1,0,1,1,0,1,
31/01/2021 11:10:13,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,6,12,7,0,7,
01/02/2021 08:27:03,Ariquemes,Hospital Municipal de Ariquemes - HMA,16,16,0,0,0,0,0,0,0,0,0,0,
01/02/2021 10:04:33,Vilhena,Hospital Adamastor Teixeira de Oliveira,24,13,11,20,17,0,0,0,0,0,0,0,
01/02/2021 10:35:22,Ariquemes,Centro de Afecções Respiratórias - CAR,0,0,0,28,16,0,0,0,0,0,0,0,
01/02/2021 10:39:21,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,2,3,0,0,0,
01/02/2021 10:50:47,Jaru,Centro de Atendimento a COVID-19 de Jaru,8,7,1,0,0,0,0,0,0,0,0,0,
01/02/2021 11:00:16,Jaru,Hospital Municipal Sandoval de Araújo Dantas,10,7,3,7,6,0,0,0,0,0,0,0,
01/02/2021 11:17:34,Ji-Paraná,Hospital Municipal de Ji-Paraná,52,36,16,10,10,0,2,0,2,0,0,0,
01/02/2021 13:31:21,Porto Velho,Hospital do Amor,0,0,0,12,12,0,0,0,0,0,0,0,
01/02/2021 14:52:36,Porto Velho,Hospital de Campanha Zona Leste,13,13,0,50,50,0,0,0,0,0,0,0,
01/02/2021 08:45:46,Ji-Paraná,Hospital Cândido Rondon Ji-Paraná - HCR,1,1,0,6,6,0,0,0,0,0,0,0,
01/02/2021 08:57:19,Porto Velho,Hospital de Campanha,70,42,28,28,28,0,0,0,0,0,0,0,
01/02/2021 09:10:46,Porto Velho,Cemetron,36,33,3,18,18,0,0,0,0,0,0,0,
01/02/2021 10:08:45,Porto Velho,Samar,0,0,0,43,43,0,0,0,0,0,0,0,
01/02/2021 11:34:06,Porto Velho,Assistência Médica Intensiva – AMI,0,0,0,35,35,0,0,0,0,0,0,0,
01/02/2021 08:18:01,Porto Velho,Hospital Infantil Cosme e Damião – HICD,0,0,0,0,0,7,18,10,8,7,0,7,
01/02/2021 08:23:30,Porto Velho,Hospital Regional de Extrema - HRE,5,4,1,0,0,0,0,0,0,0,0,0,
01/02/2021 08:26:47,Porto Velho,Hospital de Base Dr. Ary Pinheiro – HB,5,5,0,5,5,2,0,0,0,2,0,2,
01/02/2021 08:33:25,São Francisco do Guaporé,Hospital Regional - São Francisco do Guaporé,9,4,5,1,0,0,0,0,0,0,0,0,
01/02/2021 09:21:20,Cacoal,Hospital Urgência e Emergência Cacoal - HEURO,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/2021 11:10:44,Buritis,Hospital Regional de Buritis – HRB,15,13,2,0,0,0,0,0,0,0,0,0,
01/02/2021 09:39:10,Cacoal,Hospital Regional de Cacoal – HRC,18,14,4,28,28,1,1,0,1,1,0,1,
02/02/2021 08:30:10,Ariquemes,Hospital Municipal de Ariquemes - HMA,14,13,1,0,0,0,0,0,0,0,0,0,
02/02/2021 09:52:52,Ariquemes,Hospital Municipal das Crianças - HMC,0,0,0,0,0,0,5,2,3,0,0,0,
