Data Informada,Macrorregião,Microrregiao,Municipio,Estabelecimento de Saude,Total Leitos Clinicos,Total Leitos Clínicos Ocupados ,Total Leitos UTI,Total Leitos UTI Ocupado,Total COVID Clinico,Ocupacao COVID Clinico,Total COVID UTI,Ocupacao COVID UTI
15/02/2021,CAMPO GRANDE,Campo Grande,FIGUEIRAO,HOSPITAL MUNICIPAL MARIANA SILVERIA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,MARACAJU,HOSPITAL SORIANO CORREA DA SILVA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,NOVA ALVORADA DO SUL,HOSPITAL MUNICIPAL FRANCISCA ORTEGA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,RIBAS DO RIO PARDO,HOSPITAL 19 DE MARCO,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,RIO NEGRO,HOSPITAL E MAT IDIMAQUE PAES FERREIRA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,ROCHEDO,Unidade Mista de Saúde Srº Bom Jesus da Lapa,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,SAO GABRIEL DO OESTE,HOSPITAL MUNICIPAL JOSE VALDIR ANTUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Campo Grande,SIDROLANDIA,SOCIEDADE BENEFICENTE DONA ELMIRIA SILVERIO BARBOSA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Coxim,ALCINOPOLIS,Hospital Local Averaldo F. Barbosa,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Coxim,COXIM,HOSPITAL CASSEMS UNIDADE DE COXIM,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Coxim,PEDRO GOMES,HOSPITAL MUNICIPAL DE PEDRO GOMES,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Coxim,SONORA,HOSPITAL RACHID SALDANHA DERZI,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,BELA VISTA,HOSPITAL SAO VICENTE DE PAULA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,BONITO,HOSPITAL JOAO BIGATON,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,CARACOL,HOSPITAL BENEFICENTE RITA ANTONIA MACIEL GODOY,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,GUIA LOPES DA LAGUNA,HOSPITAL EDELMIRA NUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,JARDIM,HOSPITAL MARECHAL RONDON,0,0,0,0,0,0,0,0
15/02/2021,CAMPO GRANDE,Jardim,PORTO MURTINHO,HOSPITAL MUNICIPAL OSCAR RAMIRES PEREIRA,0,0,0,0,0,0,0,0
15/02/2021,CORUMBA,Corumbá,CORUMBA,SANTA CASA DE CORUMBA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,CAARAPO,HOSPITAL SAO MATEUS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,DOURADOS,EBSERH HOSPITAL UNIVERSITARIO GRANDE DOURADOS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL CASSEMS UNIDADE DOURADOS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL DA VIDA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL EVANGELICO DR SRA GOLDSBY KING,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,FATIMA DO SUL,HOSPITAL DA SIAS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,GLORIA DE DOURADOS,HOSPITAL E MATERNIDADE NOSSA SENHORA DA GLORIA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,ITAPORA,HOSPITAL MUNICIPAL LOURIVAL NASCIMENTO DA SILVA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,JATEI,HOSPITAL SANTA CATARINA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,LAGUNA CARAPA,HOSPITAL MUNICIPAL DE LAGUNA CARAPA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Dourados,RIO BRILHANTE,HOSPITAL E MATERNIDADE DE RIO BRILHANTE,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,ELDORADO,FUNDACAO HOSPITALAR DE ELDORADO TEREZINHA APARECIDA PIROLI,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,IGUATEMI,HOSPITAL SAO JUDAS TADEU,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,JUTI,HOSPITAL MUNICIPAL SANTA LUZIA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,MUNDO NOVO,HOSPITAL BENEFICENTE DR BEZERRA DE MENEZES,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,NAVIRAI,HOSPITAL CASSEMS UNIDADE NAVIRAI,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Naviraí,NAVIRAI,HOSPITAL MUNICIPAL DE NAVIRAI,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,ANAURILANDIA,HOSPITAL SAGRADO CORACAO DE JESUS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,ANGELICA,A B A,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,IVINHEMA,HOSPITAL MUNICIPAL DE IVINHEMA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,NOVA ANDRADINA,FUNDACAO SERVICOS DE SAUDE DE NOVA ANDRADINA FUNSAU NA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,NOVA ANDRADINA,HOSPITAL CASSEMS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,NOVO HORIZONTE DO SUL,HOSPITAL E MATERNIDADE NOVO HORIZONTE,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Nova Andradina,TAQUARUSSU,Hospital Sagrado Coração de Jesus,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,AMAMBAI,Casa de Saúde Divina Providência,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,AMAMBAI,HOSPITAL REGIONAL AMAMBAI,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,ANTONIO JOAO,HOSPITAL MUNICIPAL DR ALTAIR DE OLIVEIRA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,ARAL MOREIRA,HOSPITAL E MATERNIDADE SANTA LUZIA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,PONTA PORA,HOSPITAL CASSEMS UNIDADE PONTA PORA,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,PONTA PORA,HOSPITAL REGIONAL DR JOSE DE SIMONE NETTO,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,SETE QUEDAS,HOSPITAL MUNICIPAL DE SETE QUEDAS,0,0,0,0,0,0,0,0
15/02/2021,DOURADOS,Ponta Porã,TACURU,HOSPITAL MUNICIPAL SAO SEBASTIAO,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,APARECIDA DO TABOADO,FUNDACAO HOSPITALAR ENFERMEIRO PEDRO FRANCISCO SOARES,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,CASSILANDIA,HOSPITAL SAO LUCAS,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,CASSILANDIA,SANTA CASA DE CASSILANDIA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,INOCENCIA,HOSPITAL E MATERNIDADE DE INOCENCIA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,PARANAIBA,HOSPITAL CASSEMS UNIDADE DE PARANAIBA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Paranaíba,PARANAIBA,SANTA CASA DE MISERICORDIA DE PARANAIBA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,AGUA CLARA,HOSPITAL MUNICIPAL NOSSA SENHORA APARECIDA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,BATAGUASSU,SANTA CASA DE BATAGUASSU,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,BRASILANDIA,HOSPITAL JULIO MAIA,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,SANTA RITA DO PARDO,UNIDADE MISTA DE SAÚDE NOSSA SENHORA S PERPETUO SOCORRO,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,TRES LAGOAS,HOSPITAL CASSEMS UNIDADE DE TRES LAGOAS,0,0,0,0,0,0,0,0
15/02/2021,TRES LAGOAS,Três Lagoas,TRES LAGOAS,HOSPITAL NOSSA SENHORA AUXILIADORA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,ANASTACIO,ABRAMASTACIO,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,AQUIDAUANA,HOSPITAL CASSEMS DE AQUIDAUANA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,AQUIDAUANA,HOSPITAL REGIONAL DR. ESTÁCIO MUNIZ,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,BODOQUENA,HOSPITAL MUNICIPAL FRANCISCO SALES,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,DOIS IRMAOS DO BURITI,UNIDADE MISTA DE DOIS IRMÃOS DO BURITI,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Aquidauana,NIOAQUE,UNIDADE MISTA AROLDO LIMA COUTO,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,BANDEIRANTES,UNIDADE MISTA JOÃO CARNEIRO DE MENDONÇA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANCIA AAMI,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,EBSERH HOSP UNIV MARIA APARECIDA PEDROSSIAN,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL ADVENTISTA DO PENFIGO UNIDADE MATRIZ,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL CASSEMS UNIDADE DE CAMPO GRANDE,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL INFANTIL SAO LUCAS,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL REGIONAL DE MATO GROSSO DO SUL,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL SAO JULIAO CEDAMI CASA VOVO TULIA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL UNIMED,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CHAPADAO DO SUL,HOSPITAL MUNICIPAL DE CHAPADAO DO SUL,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,CORGUINHO,Unidade Básica de Saúde de Corguinho ( Mista),0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,COSTA RICA,FUNDACAO HOSPITALAR DE COSTA RICA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,FIGUEIRAO,HOSPITAL MUNICIPAL MARIANA SILVERIA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,MARACAJU,HOSPITAL SORIANO CORREA DA SILVA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,NOVA ALVORADA DO SUL,HOSPITAL MUNICIPAL FRANCISCA ORTEGA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,RIBAS DO RIO PARDO,HOSPITAL 19 DE MARCO,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,RIO NEGRO,HOSPITAL E MAT IDIMAQUE PAES FERREIRA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,ROCHEDO,Unidade Mista de Saúde Srº Bom Jesus da Lapa,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,SAO GABRIEL DO OESTE,HOSPITAL MUNICIPAL JOSE VALDIR ANTUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Campo Grande,SIDROLANDIA,SOCIEDADE BENEFICENTE DONA ELMIRIA SILVERIO BARBOSA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Coxim,ALCINOPOLIS,Hospital Local Averaldo F. Barbosa,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Coxim,COXIM,HOSPITAL REGIONAL DR ALVARO FONTOURA SILVA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Coxim,PEDRO GOMES,HOSPITAL MUNICIPAL DE PEDRO GOMES,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,BELA VISTA,HOSPITAL SAO VICENTE DE PAULA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,BONITO,HOSPITAL JOAO BIGATON,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,CARACOL,HOSPITAL BENEFICENTE RITA ANTONIA MACIEL GODOY,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,GUIA LOPES DA LAGUNA,HOSPITAL EDELMIRA NUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,JARDIM,HOSPITAL MARECHAL RONDON,0,0,0,0,0,0,0,0
16/02/2021,CAMPO GRANDE,Jardim,PORTO MURTINHO,HOSPITAL MUNICIPAL OSCAR RAMIRES PEREIRA,0,0,0,0,0,0,0,0
16/02/2021,CORUMBA,Corumbá,CORUMBA,SANTA CASA DE CORUMBA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,CAARAPO,HOSPITAL SAO MATEUS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,DEODAPOLIS,HOSPITAL MUNICIPAL CRISTO REI,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,DOURADOS,EBSERH HOSPITAL UNIVERSITARIO GRANDE DOURADOS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL CASSEMS UNIDADE DOURADOS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL DA VIDA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,DOURADOS,HOSPITAL EVANGELICO DR SRA GOLDSBY KING,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,FATIMA DO SUL,HOSPITAL DA SIAS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,GLORIA DE DOURADOS,HOSPITAL E MATERNIDADE NOSSA SENHORA DA GLORIA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,ITAPORA,HOSPITAL MUNICIPAL LOURIVAL NASCIMENTO DA SILVA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,JATEI,HOSPITAL SANTA CATARINA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,LAGUNA CARAPA,HOSPITAL MUNICIPAL DE LAGUNA CARAPA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Dourados,RIO BRILHANTE,HOSPITAL E MATERNIDADE DE RIO BRILHANTE,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,IGUATEMI,HOSPITAL SAO JUDAS TADEU,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,ITAQUIRAI,HOSPITAL SAO FRANCISCO DE ITAQUIRAI,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,JUTI,HOSPITAL MUNICIPAL SANTA LUZIA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,MUNDO NOVO,HOSPITAL BENEFICENTE DR BEZERRA DE MENEZES,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,NAVIRAI,HOSPITAL CASSEMS UNIDADE NAVIRAI,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Naviraí,NAVIRAI,HOSPITAL MUNICIPAL DE NAVIRAI,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,ANAURILANDIA,HOSPITAL SAGRADO CORACAO DE JESUS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,ANGELICA,A B A,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,NOVA ANDRADINA,FUNDACAO SERVICOS DE SAUDE DE NOVA ANDRADINA FUNSAU NA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,NOVA ANDRADINA,HOSPITAL CASSEMS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,NOVO HORIZONTE DO SUL,HOSPITAL E MATERNIDADE NOVO HORIZONTE,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Nova Andradina,TAQUARUSSU,Hospital Sagrado Coração de Jesus,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,AMAMBAI,Casa de Saúde Divina Providência,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,AMAMBAI,HOSPITAL REGIONAL AMAMBAI,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,ANTONIO JOAO,HOSPITAL MUNICIPAL DR ALTAIR DE OLIVEIRA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,ARAL MOREIRA,HOSPITAL E MATERNIDADE SANTA LUZIA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,PONTA PORA,HOSPITAL CASSEMS UNIDADE PONTA PORA,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,PONTA PORA,HOSPITAL REGIONAL DR JOSE DE SIMONE NETTO,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,SETE QUEDAS,HOSPITAL MUNICIPAL DE SETE QUEDAS,0,0,0,0,0,0,0,0
16/02/2021,DOURADOS,Ponta Porã,TACURU,HOSPITAL MUNICIPAL SAO SEBASTIAO,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,APARECIDA DO TABOADO,FUNDACAO HOSPITALAR ENFERMEIRO PEDRO FRANCISCO SOARES,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,CASSILANDIA,HOSPITAL SAO LUCAS,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,CASSILANDIA,SANTA CASA DE CASSILANDIA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,INOCENCIA,HOSPITAL E MATERNIDADE DE INOCENCIA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,PARANAIBA,HOSPITAL CASSEMS UNIDADE DE PARANAIBA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Paranaíba,PARANAIBA,SANTA CASA DE MISERICORDIA DE PARANAIBA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Três Lagoas,AGUA CLARA,HOSPITAL MUNICIPAL NOSSA SENHORA APARECIDA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Três Lagoas,BATAGUASSU,SANTA CASA DE BATAGUASSU,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Três Lagoas,BRASILANDIA,HOSPITAL JULIO MAIA,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Três Lagoas,SANTA RITA DO PARDO,UNIDADE MISTA DE SAÚDE NOSSA SENHORA S PERPETUO SOCORRO,0,0,0,0,0,0,0,0
16/02/2021,TRES LAGOAS,Três Lagoas,TRES LAGOAS,HOSPITAL NOSSA SENHORA AUXILIADORA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,ANASTACIO,ABRAMASTACIO,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,AQUIDAUANA,HOSPITAL CASSEMS DE AQUIDAUANA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,AQUIDAUANA,HOSPITAL REGIONAL DR. ESTÁCIO MUNIZ,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,BODOQUENA,HOSPITAL MUNICIPAL FRANCISCO SALES,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,DOIS IRMAOS DO BURITI,UNIDADE MISTA DE DOIS IRMÃOS DO BURITI,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,MIRANDA,HOSPITAL MUNICIPAL DE MIRANDA RENATO ALBUQUERQUE FILHO,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Aquidauana,NIOAQUE,UNIDADE MISTA AROLDO LIMA COUTO,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,BANDEIRANTES,UNIDADE MISTA JOÃO CARNEIRO DE MENDONÇA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMAPUA,SOCIEDADE DE PROT MAT INFANCIA DE CAMAPUA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANCIA AAMI,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,CLINICA DE CAMPO GRANDE SA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,EBSERH HOSP UNIV MARIA APARECIDA PEDROSSIAN,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL ADVENTISTA DO PENFIGO UNIDADE MATRIZ,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL CASSEMS UNIDADE DE CAMPO GRANDE,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL INFANTIL SAO LUCAS,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL REGIONAL DE MATO GROSSO DO SUL,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL SAO JULIAO CEDAMI CASA VOVO TULIA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,HOSPITAL UNIMED,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CAMPO GRANDE,SANTA CASA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CHAPADAO DO SUL,HOSPITAL MUNICIPAL DE CHAPADAO DO SUL,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,CORGUINHO,Unidade Básica de Saúde de Corguinho ( Mista),0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,COSTA RICA,FUNDACAO HOSPITALAR DE COSTA RICA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,FIGUEIRAO,HOSPITAL MUNICIPAL MARIANA SILVERIA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,MARACAJU,HOSPITAL SORIANO CORREA DA SILVA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,RIBAS DO RIO PARDO,HOSPITAL 19 DE MARCO,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,RIO NEGRO,HOSPITAL E MAT IDIMAQUE PAES FERREIRA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,ROCHEDO,Unidade Mista de Saúde Srº Bom Jesus da Lapa,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,SAO GABRIEL DO OESTE,HOSPITAL MUNICIPAL JOSE VALDIR ANTUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Campo Grande,SIDROLANDIA,SOCIEDADE BENEFICENTE DONA ELMIRIA SILVERIO BARBOSA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Coxim,ALCINOPOLIS,Hospital Local Averaldo F. Barbosa,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Coxim,COXIM,HOSPITAL CASSEMS UNIDADE DE COXIM,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Coxim,COXIM,HOSPITAL REGIONAL DR ALVARO FONTOURA SILVA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Coxim,PEDRO GOMES,HOSPITAL MUNICIPAL DE PEDRO GOMES,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Coxim,SONORA,HOSPITAL RACHID SALDANHA DERZI,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,BELA VISTA,HOSPITAL SAO VICENTE DE PAULA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,BONITO,HOSPITAL JOAO BIGATON,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,CARACOL,HOSPITAL BENEFICENTE RITA ANTONIA MACIEL GODOY,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,GUIA LOPES DA LAGUNA,HOSPITAL EDELMIRA NUNES DE OLIVEIRA,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,JARDIM,HOSPITAL MARECHAL RONDON,0,0,0,0,0,0,0,0
17/02/2021,CAMPO GRANDE,Jardim,PORTO MURTINHO,HOSPITAL MUNICIPAL OSCAR RAMIRES PEREIRA,0,0,0,0,0,0,0,0
17/02/2021,CORUMBA,Corumbá,CORUMBA,SANTA CASA DE CORUMBA,0,0,0,0,0,0,0,0
17/02/2021,DOURADOS,Dourados,CAARAPO,HOSPITAL SAO MATEUS,0,0,0,0,0,0,0,0
17/02/2021,DOURADOS,Dourados,DEODAPOLIS,HOSPITAL MUNICIPAL CRISTO REI,0,0,0,0,0,0,0,0
